Sample,t+1_Actual_scaled,t+1_LSTM_scaled,t+1_ARIMA_scaled,t+1_ENS_scaled,t+1_Actual_$,t+1_LSTM_$,t+1_ARIMA_$,t+1_ENS_$
435,2.033656642108005,1.3503517,2.0359612792164867,1.8302784266672083,152.9790802001953,116.50377,153.10210337551683,142.12260576321194
436,2.0462102440330225,1.3514804,2.0309723073007717,1.8271247305108544,153.64920043945312,116.56402,152.8357884904521,141.95425920933317
437,2.0540333416372274,1.3525083,2.0474448378171215,1.838963896304367,154.06680297851562,116.6189,153.71510393766252,142.5862423374863
438,2.0993345879217347,1.3534387,2.053447160968948,1.843444651062129,156.48501586914062,116.668564,154.03551223566575,142.82542822758077
439,2.073864070820643,1.354292,2.098725058131126,1.8753951810249638,155.12538146972656,116.71411,156.4524787334598,144.53097034298284
440,2.0058210157706817,1.3550981,2.0744302104687264,1.8586306037051379,151.49319458007812,116.75714,155.15560240860077,143.6360652287598
441,1.901572980585037,1.3558106,2.008782629062705,1.8128910389770874,145.92835998535156,116.79518,151.65128761343175,141.19445458647652
442,1.9819875521619634,1.3563125,1.9007001470940756,1.7373838629317495,150.220947265625,116.82197,145.8817675100374,137.16382758560368
443,1.9899927351642202,1.3566073,1.9803627459193467,1.7932361354022859,150.6482696533203,116.8377,150.13421394760573,140.14526179186615
444,2.009823464347636,1.3567384,1.9884388442493295,1.7989287432988257,151.70684814453125,116.8447,150.56532184615813,140.44913726827647
445,1.9892649652687107,1.3567469,2.013383716824078,1.8163926872985525,150.6094207763672,116.84516,151.89689696522686,141.3813750755117
446,1.9559713505634138,1.3566759,1.9860097452755996,1.7972095985541103,148.83218383789062,116.84137,150.43565480755203,140.3573680936182
